,logFC,t,P.Value,adj.P.Val,B,sig
THAP7,-0.0688445401351947,-1.21197727334724,0.228143267236454,0.306715962536797,-6.01169526503853,Not
MAN2A1,0.161565603318248,1.21185927085669,0.228188257983853,0.306733294878843,-6.01183568018052,Not
ROR1,0.0688994938229932,1.21149028281258,0.228328983202445,0.306879291629053,-6.01227466565688,Not
IFRD1,-0.119015079157458,-1.21110559402591,0.228475763105093,0.307033383804284,-6.01273219182371,Not
MCM2,-0.106645864140072,-1.21066048834175,0.228645680370424,0.307218521037651,-6.01326139784579,Not
ZNF500,-0.0601036127766923,-1.21044263537419,0.228728878087086,0.307287102347841,-6.01352034396972,Not
MLH1,0.0578339301288615,1.20982726302663,0.228964005884281,0.307559747010147,-6.01425154777826,Not
TPX2,0.174378879158732,1.20949778504298,0.229089967896384,0.307634285177552,-6.01464289463501,Not
CDH4,-0.0506247177058441,-1.20942670652393,0.229117148326548,0.307634285177552,-6.01472730656761,Not
NOL12,0.0538919893599648,1.20934991812055,0.229146514831579,0.307634285177552,-6.01481849406044,Not
GPD2,-0.0458926315153452,-1.20934533605525,0.229148267255527,0.307634285177552,-6.01482393516027,Not
CCNT2,0.0408570970087121,1.20875103446811,0.229375641563883,0.307896281891342,-6.01552948492368,Not
ATP9B,-0.0569166725758565,-1.20827890531769,0.229556389799559,0.308095626534352,-6.01608975205268,Not
TRAFD1,0.0476270518360025,1.20804996088625,0.229644075044754,0.308170029648598,-6.01636135958105,Not
EPS15,-0.0649977159618977,-1.20756430911386,0.22983015863736,0.308376438632212,-6.01693734525836,Not
CALM3,0.0619750626118236,1.20609394639378,0.230394209513319,0.309089859063495,-6.0186798292629,Not
RAMP1,0.182219039609565,1.20555669466712,0.230600555167206,0.309323260131642,-6.01931599520536,Not
CSDC2,0.105924478956778,1.2017946399059,0.232049203165868,0.311222762870601,-6.02376295741494,Not
MMP17,-0.0501606476871332,-1.20163799431703,0.232109664132267,0.311260167056966,-6.02394782798827,Not
PNMA1,-0.0763721292823636,-1.20063135486617,0.232498470291107,0.311737811435642,-6.0251352877063,Not
CHCHD3,-0.0711550726004262,-1.20004054243322,0.232726884783883,0.312000296155272,-6.0258317752068,Not
KCNK15,0.15990313198218,1.19987819552064,0.232789678120174,0.312040701938053,-6.02602310168139,Not
RPS27L,-0.084698486447305,-1.1992879601406,0.233018074940238,0.3123030468624,-6.02671848403495,Not
POLR3K,-0.0865424206262091,-1.19916768778688,0.233064635150895,0.312321645421673,-6.02686014134904,Not
CDKN1C,-0.154696468788032,-1.19889766697936,0.233169190819369,0.31241794552298,-6.02717812267398,Not
EIF4G3,0.0735600563422025,1.19825990213599,0.233416275776442,0.312705163510399,-6.02792888914094,Not
CALM2,-0.048265713382154,-1.19749311006023,0.233713597991384,0.313059593833147,-6.02883102943903,Not
FGD6,0.0684129873220396,1.19720764809295,0.23382435483344,0.313164055331234,-6.02916673532701,Not
MBNL1,-0.0571784917738984,-1.19646191705377,0.234113870144185,0.31350786758658,-6.03004335415627,Not
RAB3B,-0.051823721977712,-1.19537881485617,0.234534821598271,0.314027568333065,-6.03131561101436,Not
SNRPD2,0.107726565776419,1.19474564094353,0.234781158453306,0.314313358108684,-6.03205884373704,Not
HINFP,0.0938499884363742,1.19463748718924,0.234823254331898,0.314325678441745,-6.03218575852263,Not
CALU,0.0662585336878792,1.19447728888553,0.234885617078686,0.31436512000055,-6.03237372527364,Not
TRIP6,-0.0812237992178719,-1.19436204830503,0.234930485824137,0.314381140251429,-6.03250892624111,Not
FAM171A1,-0.139322158984262,-1.1937530584575,0.235167697264721,0.314654510649912,-6.03322318599395,Not
HOXA2,-0.0652379206900617,-1.19215746104016,0.235790023454993,0.315443016118706,-6.03509291576838,Not
CYC1,-0.11563022408855,-1.19176653303808,0.23594267596052,0.315603053118523,-6.03555063589208,Not
FBXL12,-0.0703124374139605,-1.19157531299832,0.23601737080819,0.31565878172751,-6.03577447364273,Not
COX15,-0.0676546424753504,-1.19096961893511,0.236254080455711,0.31586827310097,-6.03648325419948,Not
ACTR3B,-0.0620030297647451,-1.19093890687449,0.236266087485142,0.31586827310097,-6.03651918396966,Not
DYNC1I1,-0.199829470733517,-1.19092079049403,0.236273170377326,0.31586827310097,-6.03654037774101,Not
SMCHD1,-0.0646629758122188,-1.19029200645542,0.236519098020219,0.316152818671313,-6.03727577740347,Not
CTSW,0.0827348722859815,1.18896515608682,0.237038652731933,0.316802988182707,-6.03882636508853,Not
SELL,0.233991942834302,1.18852156959719,0.237212530115944,0.316991041503001,-6.03934437469016,Not
DUSP26,-0.076481357962404,-1.18767497362581,0.237544633034427,0.317390452080115,-6.04033248646365,Not
FOXM1,0.139906819730327,1.18615212434368,0.238142854720497,0.318145270475195,-6.04210816665436,Not
ADAM9,0.103100721002768,1.18579356904737,0.238283862890248,0.318289152051889,-6.04252592827311,Not
SERPINB8,-0.0822357098405933,-1.18429778626838,0.238872750324004,0.319031167309041,-6.04426737438503,Not
DPM3,0.0729402255078835,1.18369501690543,0.239110353763016,0.31930387654547,-6.04496853561723,Not
SCRIB,0.0665386808835793,1.18352648558055,0.239176816731319,0.319348003448998,-6.045164514611,Not
PDPN,0.178134643841815,1.18282553499503,0.239453389314018,0.31967261641307,-6.04597933305593,Not
DHRS2,-0.148554584263607,-1.18200010888807,0.239779369003982,0.320063088448393,-6.04693824478257,Not
FKTN,-0.0728885205120333,-1.1815816227174,0.239944759899464,0.32023912368705,-6.04742415821783,Not
LIPC,-0.17973159269852,-1.181425889424,0.240006328426726,0.320276563949979,-6.04760494074383,Not
MTF1,-0.057813350146076,-1.17851336776545,0.241159862413594,0.321770964147487,-6.0509816550624,Not
TSPAN7,0.144155689399607,1.17746701274796,0.241575246807001,0.322280198029834,-6.05219279325157,Not
TFCP2,0.0527323332242009,1.17634445815109,0.242021448477383,0.322830396656877,-6.05349096546311,Not
REV3L,-0.0898015329352404,-1.17619738225966,0.242079952866755,0.322863367703379,-6.05366096117647,Not
CACYBP,-0.0452266802262304,-1.17566643309577,0.242291239713638,0.323100067918437,-6.05427447933189,Not
UQCRC1,-0.0911892450133731,-1.17551149277017,0.24235292172014,0.323137228960187,-6.05445346385823,Not
SNAPC2,0.0537673628506923,1.17515109832925,0.242496438669931,0.323283477668787,-6.05486969668063,Not
NPLOC4,-0.067858010444656,-1.17473114427683,0.242663749991175,0.323461402554843,-6.05535456016802,Not
TTC9,-0.0672633964832006,-1.17435546658286,0.242813491161016,0.323615860744026,-6.05578816066851,Not
CHIT1,-0.0820717947739,-1.17424954320905,0.24285572300198,0.323627010041405,-6.05591039111043,Not
SULT2B1,-0.0446180268895375,-1.17238530907502,0.243599853563482,0.324573368746882,-6.05805986806824,Not
SIGLEC9,-0.0801397650341791,-1.1711826770237,0.244080758976192,0.32516879029367,-6.05944474604718,Not
SP100,0.0684775170126439,1.17098767491042,0.244158799562013,0.325227416868496,-6.05966916809096,Not
MRPL3,0.0775856395066477,1.17078972132748,0.244238039504729,0.325287624460933,-6.05989694963336,Not
EFNB1,0.0925457938355381,1.1690707228616,0.244926916778777,0.326159645587792,-6.06187339107459,Not
CLEC4M,-0.104065311444194,-1.16846641500813,0.245169417235061,0.326437083892746,-6.06256752954224,Not
LMBR1L,-0.0659848858907939,-1.16820627207148,0.24527386159288,0.32653065218467,-6.06286623510376,Not
B9D2,0.0647993601469281,1.16773609416105,0.245462712819471,0.326736548781567,-6.06340594594103,Not
PRPF8,-0.0692527486313228,-1.16723694702067,0.245663312924741,0.326958024834099,-6.06397867836538,Not
GPI,-0.102793015472356,-1.16662159820885,0.245910773195669,0.32723658868932,-6.06468441457767,Not
S100P,-0.152327600558531,-1.16654614669587,0.245941127935464,0.32723658868932,-6.06477092404558,Not
PDCD6,-0.0676289073989746,-1.16646109756585,0.245975347065235,0.32723658868932,-6.06486843118921,Not
CLTC,0.044871730225303,1.1650755981702,0.24653327306596,0.327933178927939,-6.0664559025974,Not
TM9SF3,0.0553781830008582,1.16463362149048,0.246711441406493,0.328124500219965,-6.06696192167842,Not
ZBTB11,-0.0756407065731191,-1.16439843715169,0.246806285498515,0.328204963014725,-6.06723110790453,Not
UBB,0.04281702881039,1.16423858495901,0.246870764758629,0.3282450296415,-6.06741404054431,Not
SERINC1,-0.0825032794781873,-1.16408900838502,0.246931109996595,0.328279589194138,-6.06758519172943,Not
CAMK1D,-0.046571323280383,-1.16399449988978,0.246969243944815,0.328284614708117,-6.06769332087751,Not
BRCA1,-0.055111310352026,-1.1627976382175,0.247452536574662,0.328881285049717,-6.06906193470811,Not
NR2F2,0.0626063036844986,1.1621859069414,0.247699812682042,0.329164151020664,-6.06976092049496,Not
PDE6D,-0.0788300776163684,-1.1619673312057,0.247788208620026,0.329235834479,-6.07001058588216,Not
SLC26A2,0.120707155777245,1.16172172857534,0.247887561422416,0.329322054351815,-6.07029106776237,Not
RNF187,-0.0794535896946407,-1.16162839728087,0.247925323826017,0.329326437931806,-6.07039763833689,Not
STARD13,-0.0860987560672548,-1.16124238705759,0.248081549234469,0.329488156286947,-6.07083831640503,Not
SLC7A11,-0.0401147014204719,-1.16110038566204,0.248139037367312,0.32951871054503,-6.07100039249852,Not
HNRNPD,0.0671554889476695,1.16052977442673,0.248370140056472,0.329779777460003,-6.07165147599267,Not
PANK4,0.105217329580384,1.16019452059394,0.248505992047338,0.32991431786668,-6.07203386449761,Not
CKAP5,-0.0556300049567469,-1.15897761918658,0.24899954914065,0.33051611336175,-6.07342094955835,Not
DENR,0.0662993423244203,1.15890637684495,0.249028465488133,0.33051611336175,-6.07350211115131,Not
PCBD1,-0.0801840532043698,-1.15881827814487,0.24906422690552,0.330517671477454,-6.07360246932703,Not
TPK1,0.0839366535003752,1.15788520254889,0.24944320855142,0.330974632174031,-6.07466493136801,Not
PPARD,0.0354476417210057,1.15626086447812,0.250103930472791,0.331805242204358,-6.07651251945256,Not
AGRN,-0.071502614508665,-1.15534058271396,0.250478817265209,0.332256465545022,-6.07755816258216,Not
UBE2D4,-0.0368910430994962,-1.15284658747698,0.251496772461191,0.333560466015148,-6.08038780852652,Not
MAN2C1,-0.11033773175137,-1.15195766063819,0.251860305309871,0.333996263883032,-6.08139492826045,Not
CDH12,0.235957977013635,1.15161058278215,0.252002346021964,0.334138257053682,-6.08178794832049,Not
THAP11,0.0809883997118739,1.15052492275386,0.25244701512792,0.334681420166816,-6.08301656964056,Not
HBD,0.0962507519847957,1.14959575097341,0.252828029211861,0.335140053703502,-6.08406719821301,Not
DLG3,-0.0471278103220047,-1.14929303696184,0.252952247116164,0.335234691526762,-6.08440930265832,Not
TMEM223,0.07388350251464,1.14925079197415,0.252969585663403,0.335234691526762,-6.08445703775349,Not
DCAF17,-0.0648636966878398,-1.14836132539887,0.253334843003607,0.33567217966479,-6.08546170081775,Not
HSPH1,-0.0959266390637552,-1.14787912965655,0.253533011115148,0.335888181646521,-6.0860060293731,Not
HSPA14,0.0743827789741989,1.14777985891941,0.253573822015367,0.335895681061664,-6.08611806384496,Not
ECHDC1,-0.0764524356910101,-1.14725215187667,0.253790843945654,0.336136563374175,-6.08671346210345,Not
GPR161,-0.0553461303564227,-1.14673414023966,0.254004006057101,0.336372267444797,-6.08729766142538,Not
TTC3,-0.0549452074383154,-1.14604229501062,0.254288897787898,0.336702883090086,-6.08807750395215,Not
IL6ST,0.100722109436789,1.1449859410452,0.254724323579757,0.33723270104297,-6.08926733189606,Not
POGK,0.0722136024850801,1.14394681670405,0.255153160070466,0.337753649762206,-6.09043670847615,Not
ENDOG,-0.115756543452974,-1.14311334190005,0.255497494595254,0.338162611960145,-6.09137390886486,Not
SRPK1,-0.0417153758425828,-1.14271131311157,0.255663702280206,0.33833573452287,-6.09182573162492,Not
CALCR,-0.0507816131586614,-1.14238079321567,0.255800403636965,0.3384697669835,-6.09219707245122,Not
NMU,0.243870333452364,1.14215373931322,0.255894341812867,0.338547186814863,-6.09245210794385,Not
XBP1,0.0728060434459241,1.14064111238649,0.256520775566018,0.339328977202224,-6.09414988464914,Not
MED17,0.102276488969807,1.13976769270583,0.256882981655199,0.339759440699294,-6.0951292132009,Not
C19orf54,0.069260295999042,1.13964546796087,0.256933696803446,0.339759440699294,-6.09526620023382,Not
CREB3L2,-0.0799650580345723,-1.13959930177901,0.256952854534721,0.339759440699294,-6.09531793862969,Not
DYNC2LI1,-0.0625154638520415,-1.13940983900537,0.257031487048431,0.339816393225623,-6.09553024795253,Not
IDH1,-0.121094085029352,-1.13863950043653,0.257351374140385,0.340178287726441,-6.09639312366128,Not
SLC35A5,0.0755664516436827,1.13857922690593,0.25737641484535,0.340178287726441,-6.09646061353759,Not
NCAPH,-0.0734318905926026,-1.13802228738642,0.257607877073829,0.340401633635328,-6.09708406854394,Not
RNF146,0.0758897641776493,1.13793464036961,0.257644316213122,0.340401633635328,-6.09718215615767,Not
DAAM1,0.0922416771280323,1.13791552943222,0.257652262043149,0.340401633635328,-6.09720354262898,Not
CPSF6,-0.0714661700406092,-1.13684017786151,0.25809964291677,0.340945560922401,-6.09840637106503,Not
AAMP,0.0537137257887341,1.13487705966468,0.258917771098027,0.341979021508328,-6.10059934245384,Not
HDC,-0.0596718314697089,-1.13477249033816,0.258961401339525,0.341989379657339,-6.10071605155939,Not
EFNB3,-0.0661092564742178,-1.13394629344654,0.259306303237936,0.342397545079689,-6.10163779502445,Not
TRPC2,-0.0435392023434664,-1.13380610534785,0.259364857773985,0.342427546406218,-6.10179413030726,Not
ZC3H14,-0.0587083597473601,-1.13277497124433,0.25979583283107,0.34294344101886,-6.10294345287913,Not
ASTE1,0.0625591728760897,1.13264892169244,0.259848551234865,0.34294344101886,-6.10308388017996,Not
BTD,-0.0585360194619833,-1.1326137202894,0.259863275054161,0.34294344101886,-6.1031230940795,Not
SPATA20,0.0983421509271984,1.13246650960861,0.259924855747336,0.342977343485438,-6.10328707194592,Not
EPN3,0.103090828739937,1.13201981621881,0.260111777757688,0.343176604756657,-6.10378451599038,Not
CAPN1,0.0703326535796798,1.13143012725339,0.260358681697068,0.34343406037058,-6.10444090845979,Not
PDHA1,-0.0651515616991585,-1.13138210667076,0.260378795247473,0.34343406037058,-6.10449434625371,Not
COX5A,-0.0762312154933031,-1.13074659477675,0.260645083788613,0.3437378444223,-6.10520134177024,Not
RBBP5,0.0470778941594574,1.12894342217403,0.26140167838883,0.344656265561262,-6.10720522700529,Not
CSNK1G2,0.0546273049376529,1.12891497641784,0.261413626285896,0.344656265561262,-6.10723681405993,Not
RGS9,0.0959276942140299,1.128088094905,0.261761103549104,0.345066782385879,-6.10815466939241,Not
RPS11,0.0449736705906396,1.12797889412444,0.261807016755309,0.345079703739825,-6.10827583538859,Not
TLR5,0.0934258969950728,1.127826771426,0.26187098578284,0.345116417065346,-6.10844460719743,Not
MEA1,0.068183683053471,1.1274019727087,0.262049675622486,0.345304288506409,-6.10891578041443,Not
DOCK4,0.0985968074481143,1.12622274767469,0.262546159344362,0.345910809140317,-6.11022283074787,Not
TBC1D22B,0.0301602050587544,1.12606411736436,0.2626129969597,0.345951171622125,-6.11039855428036,Not
RHOT2,-0.0622003940703681,-1.12526683402158,0.262949106320108,0.346346197104748,-6.11128138285129,Not
IL21R,0.0703906557485876,1.12484565050196,0.263126785409363,0.346532464356653,-6.11174751110215,Not
KNTC1,-0.0537708415803477,-1.12390088898563,0.263525644917191,0.347009930112812,-6.11279246869768,Not
PELI1,0.0809479224495675,1.1229757774772,0.263916618213911,0.347476881186572,-6.11381486125651,Not
CCDC134,-0.0517268847290602,-1.12287859496584,0.26395771329747,0.347483111760659,-6.11392221536283,Not
BAP1,-0.0578953371355713,-1.1224455957737,0.264140867882797,0.347676326926722,-6.11440042406099,Not
FAP,0.209633904248007,1.12118215701708,0.264675798363516,0.348323234202943,-6.11579474880461,Not
BRCC3,0.0649876631144517,1.12111265821954,0.264705245582019,0.348323234202943,-6.11587140282086,Not
C8orf44,-0.0430729112549137,-1.12094781681853,0.264775099408431,0.348367182974936,-6.11605319683557,Not
SEPHS2,-0.0870377730641714,-1.12032250936865,0.265040199191295,0.348652506151741,-6.11674257471502,Not
REXO2,-0.0680619804226517,-1.12026420097366,0.265064928546714,0.348652506151741,-6.11680683836727,Not
ATP6AP2,-0.0681431412923459,-1.11850632210233,0.265811224857587,0.349586025975654,-6.11874272183902,Not
MAN1A2,-0.0684445084519743,-1.1182918174727,0.265902391744846,0.349610410362742,-6.11897874410235,Not
ARHGEF10,-0.071527903975614,-1.11829053555861,0.265902936638385,0.349610410362742,-6.11898015447633,Not
RMND5B,0.0539591388815523,1.1174776908913,0.266248603317338,0.350016735905968,-6.11987413580877,Not
PLXNC1,-0.0581034075918136,-1.11706639360504,0.266423629169223,0.350182494726865,-6.12032624605378,Not
TMEM109,-0.0556873925028025,-1.11700918048828,0.266447982331419,0.350182494726865,-6.12038912353507,Not
PNPO,0.07885994367689,1.11509627999457,0.267263115836696,0.351205491602787,-6.12248959867502,Not
COMMD4,0.0475590690685266,1.11447579442636,0.267527892854781,0.351505093375537,-6.12317017204905,Not
MAN1C1,-0.131418226321201,-1.11389345576716,0.267776557863329,0.351755973996847,-6.12380856765639,Not
CAMKK2,-0.0478834921815237,-1.11385623705724,0.267792456135105,0.351755973996847,-6.1238493580201,Not
GSDMB,-0.0657261252522394,-1.11373588459568,0.26784387016037,0.351775154377748,-6.1239812508607,Not
TNFRSF25,-0.0537310024614817,-1.11356769273692,0.267915732479642,0.351821181747349,-6.1241655470012,Not
SPRY4,0.103236640158029,1.11304450611411,0.268139357140683,0.352066460131405,-6.12473865457443,Not
OLFML2A,-0.132601384573304,-1.11154415024887,0.268781372277879,0.352819890869865,-6.12638071044151,Not
KAT2A,0.064453565827244,1.11148027758938,0.268808727663684,0.352819890869865,-6.12645056747166,Not
STK38,-0.0657786257515269,-1.11144474656165,0.268823945732889,0.352819890869865,-6.12648942578178,Not
MLYCD,-0.0662038724375371,-1.11106020032358,0.268988686662795,0.352987625617917,-6.12690990496003,Not
COQ10B,-0.0664354678313881,-1.11085598333028,0.269076202484285,0.353053987496887,-6.12713314667808,Not
SFRP1,-0.156677694516485,-1.11004798744358,0.269422657986557,0.353460038401914,-6.12801602169928,Not
UIMC1,0.0658378579903776,1.10958395110069,0.269621769465876,0.353672701306233,-6.12852277770529,Not
NME7,-0.0810895208884777,-1.10852094683892,0.270078275395229,0.354222893175516,-6.12968286267779,Not
ACADVL,0.09340735215814,1.10791470346925,0.270338866405559,0.354516015832513,-6.13034398563956,Not
PTGS2,0.176653845727529,1.10782303942682,0.2703782829917,0.354519054921608,-6.13044391671591,Not
TGFB2,-0.0567968273611816,-1.10762910093047,0.270461691928858,0.354573874846849,-6.13065531957907,Not
CRK,0.0918423345988444,1.10755328940075,0.270494301761566,0.354573874846849,-6.13073794818258,Not
LILRB1,-0.103647539613685,-1.10686581783462,0.270790137898127,0.354912982821904,-6.13148698575251,Not
TUBGCP4,-0.0709771643699897,-1.10612333654237,0.271109898523263,0.355283350286382,-6.13229544878899,Not
PAICS,-0.0814948247677609,-1.10592153466797,0.271196852818216,0.355348570619892,-6.1325150924489,Not
NR1D1,-0.0851524437451978,-1.10562571943901,0.271324351480445,0.355422643129212,-6.13283699060943,Not
NAE1,-0.12674793504589,-1.10555126985006,0.271356446387549,0.355422643129212,-6.13291799138745,Not
GRAP2,-0.0481954005163594,-1.10544999601719,0.271400109346706,0.355422643129212,-6.13302816824834,Not
LYRM1,-0.0550203175727564,-1.10544524332691,0.271402158530123,0.355422643129212,-6.13303333850738,Not
YRDC,-0.0635224311497318,-1.10480386690381,0.271678794772983,0.355736169203977,-6.13373086658665,Not
ABHD14A,-0.099844387936658,-1.10262461214366,0.272620205639892,0.356919945895987,-6.13609795550482,Not
THOC2,-0.0722086910814621,-1.10231063966388,0.272756024099974,0.357004534659986,-6.1364386133151,Not
TUBA4B,-0.0677036251396332,-1.10229687265412,0.272761980517597,0.357004534659986,-6.13645354824794,Not
AMIGO2,0.0792129129202053,1.10221618334386,0.272796893269906,0.357004534659986,-6.13654107916236,Not
KIF1C,0.0677584037188241,1.10188922605224,0.272938393284175,0.357140803262164,-6.13689569487167,Not
HEBP2,-0.0791098589632266,-1.10124171442821,0.273218772437803,0.357409985550777,-6.13759767812862,Not
SNX10,0.122341029946877,1.10124138707179,0.273218914236964,0.357409985550777,-6.13759803292173,Not
CTNNAL1,-0.108908592686793,-1.10078741827479,0.273415606470086,0.35761833225132,-6.13808995093542,Not
RNPS1,-0.0707059847227427,-1.10015281709802,0.273690726224605,0.357914848979611,-6.13877726881307,Not
ATP2A2,0.0875426920594276,1.10009173810045,0.273717216025847,0.357914848979611,-6.13884340123589,Not
HSD17B11,-0.0891619426743002,-1.09977342767379,0.273855295179117,0.358046408637521,-6.13918798925525,Not
HECA,0.0774678184700033,1.09966006479025,0.273904482258066,0.358061728106441,-6.13931068707981,Not
KATNA1,0.0573508443128112,1.09786413845651,0.274684534265473,0.359032336129238,-6.14125285026408,Not
PTGIS,-0.0750876878086455,-1.09647538185031,0.275288787590326,0.359727226858132,-6.14275256091296,Not
HOXC4,-0.0495734664402647,-1.09646924014704,0.275291461910163,0.359727226858132,-6.14275918918197,Not
ERAP2,-0.3400088363309,-1.09615757844255,0.275427194295471,0.359855382648007,-6.14309549407609,Not
CUTA,-0.0621542174256504,-1.09606543057443,0.275467334656852,0.359858626108117,-6.14319491019798,Not
TNNI2,-0.049713906744846,-1.09498049172737,0.275940247198664,0.360419130372161,-6.14436481006002,Not
RSL1D1,0.0458982333136131,1.09471509865545,0.276056014443836,0.360419130372161,-6.1446508134554,Not
SLK,-0.110646504657621,-1.09469681733871,0.276063990182329,0.360419130372161,-6.14467051199619,Not
STAT4,0.0994494853189662,1.09464966725061,0.276084561469509,0.360419130372161,-6.14472131581971,Not
ANAPC2,-0.0927040475979561,-1.09464871627782,0.276084976383866,0.360419130372161,-6.14472234046289,Not
IL17RA,0.0643825935171005,1.09381712499672,0.276447969010935,0.360843708764991,-6.14561802060232,Not
EML2,0.0591932289165751,1.09368113712109,0.276507359582926,0.360871937745758,-6.14576442542529,Not
FLNA,0.0910769097390904,1.092849468591,0.276870769649409,0.361296883076574,-6.146659414094,Not
OXSM,0.0674775386764974,1.09246196385719,0.277040208319596,0.361436286673408,-6.14707619458904,Not
SRP9,-0.0599836819311506,-1.09243215810304,0.277053244022888,0.361436286673408,-6.14710824616368,Not
ERH,-0.049475943224671,-1.09204449710131,0.277222828194872,0.361592250033022,-6.14752503895986,Not
GLO1,-0.0519433106855196,-1.09194813484014,0.277264993453518,0.361592250033022,-6.14762862016208,Not
NDUFB5,-0.0557027367004821,-1.09189941583375,0.277286313127039,0.361592250033022,-6.1476809855313,Not
NIT1,0.0614356824950537,1.09157822579533,0.277426895782754,0.361726213139582,-6.14802615777135,Not
PPP4R2,0.0936181323383343,1.09115799614758,0.277610901703229,0.361916749887593,-6.14847761459845,Not
WDR61,-0.0692082503200702,-1.0905711994405,0.277867983283728,0.362202489191011,-6.14910773158149,Not
ADAM19,-0.0691718188492745,-1.08866563239799,0.278703964611355,0.363201338596088,-6.1511516906702,Not
MOSPD1,-0.0737204715840445,-1.08865125659008,0.278710277932724,0.363201338596088,-6.15116709723457,Not
ALG6,-0.0801460716412734,-1.08853752892346,0.278760226380497,0.363216897094632,-6.1512889722477,Not
KCNS3,-0.105581788708411,-1.08613963119708,0.279814804906251,0.364541278211879,-6.15385575332207,Not
PLD3,0.0964468248930981,1.08570969163684,0.280004179543418,0.364738268772751,-6.15431538798388,Not
RIBC2,-0.040094329193991,-1.0852900488069,0.280189103929163,0.364929409451694,-6.15476384305533,Not
PPP1R12A,0.0553271654030292,1.08380761671585,0.280843041996015,0.365725575103548,-6.15634669949287,Not
HOMER2,-0.085708337306813,-1.08369526541478,0.280892645774097,0.365725575103548,-6.15646657551358,Not
GLG1,-0.0838714583708153,-1.08364416857705,0.280915207331524,0.365725575103548,-6.15652109053578,Not
CEP350,0.0643334261665283,1.08297471516681,0.281210916420259,0.366060688913227,-6.15723509551561,Not
BRWD1,0.0379503102686352,1.08245436832727,0.281440910472322,0.366310179852017,-6.15778977282259,Not
CHSY1,-0.0676817260397637,-1.08097780097791,0.282094259871996,0.36711054709748,-6.15936233815219,Not
SETD4,-0.0592322123234057,-1.08083608232161,0.282157022142992,0.367142225435516,-6.15951316007745,Not
CYTH1,0.046691489951475,1.08047340733873,0.282317682015555,0.367296186125675,-6.15989904329616,Not
G6PD,-0.0822042457661532,-1.08039546685512,0.282352216751696,0.367296186125675,-6.15998195479135,Not
WDR5B,-0.0649075208644732,-1.08019643882975,0.282440417477302,0.367360913218062,-6.1601936501872,Not
HRH1,0.11194515437022,1.0796339079193,0.282689809560714,0.367635250430347,-6.16079177766405,Not
GPR176,-0.0832353336800367,-1.0793146059889,0.282831435972533,0.367769383882641,-6.16113114915848,Not
CCL20,0.225088416867542,1.07921104119956,0.282877382616758,0.367779084120509,-6.16124120236381,Not
ATG2B,0.0747882303550229,1.07909182898067,0.282930277610736,0.367797814290327,-6.16136787052851,Not
PCYOX1L,-0.0678354808067603,-1.07887045934382,0.283028518331012,0.367875478940581,-6.1616030490694,Not
ARIH2,-0.0309110142548974,-1.07836235889401,0.283254094748711,0.368118608652072,-6.16214266595767,Not
PSMD3,-0.0575535283980457,-1.078220084129,0.283317281215822,0.368129719721869,-6.1622937211586,Not
HOXC10,-0.100387944382176,-1.07816962971417,0.283339691142146,0.368129719721869,-6.16234728466472,Not
SV2B,0.117741841914843,1.07715233420839,0.283791794720102,0.368666991618446,-6.16342674441773,Not
CDCP1,-0.0918698818333734,-1.07614051700565,0.284241954611723,0.369180319336776,-6.16449940191673,Not
PTGS1,0.119504630272385,1.07609052271488,0.284264209886982,0.369180319336776,-6.16455237677339,Not
LRPAP1,0.0674915958913562,1.07583139918597,0.284379579525708,0.369279964933777,-6.16482691016641,Not
SQLE,0.0720256270893831,1.07547728497756,0.284537293831563,0.369434562480219,-6.16520197862178,Not
MAP4K5,0.0748965084750592,1.07509294140841,0.284708539488412,0.369606684329747,-6.16560892846095,Not
TEX261,-0.0543063954861491,-1.07442059583486,0.285008275428304,0.369945541971322,-6.1663204776225,Not
GLI1,-0.0525066386508755,-1.0741382165564,0.285134226406581,0.370025301205802,-6.16661919215428,Not
CNOT8,0.0552794850128624,1.07410921117253,0.285147165977347,0.370025301205802,-6.16664987110741,Not
RTN2,0.085563495699903,1.07392296166302,0.285230263203051,0.370082877823266,-6.16684684762836,Not
CLGN,-0.0919101130703854,-1.0734376545046,0.285446866200708,0.370313637444199,-6.16735994892032,Not
NR1D2,0.0934050835498468,1.07275041814188,0.285753787352278,0.370661489336008,-6.16808615581653,Not
USP14,0.0559698582742314,1.07191917087643,0.286125326127749,0.371093053267748,-6.16896393160911,Not
PHIP,-0.0774893071559966,-1.07115474775107,0.286467288759149,0.371486146204699,-6.16977055495232,Not
ACBD3,0.0459946810032541,1.07063972141006,0.286697842137467,0.371714522778102,-6.17031369588686,Not
SH3PXD2A,-0.0369707486886375,-1.07058756809738,0.286721195834804,0.371714522778102,-6.17036868192124,Not
NFE2L3,-0.162778469725676,-1.07029185715197,0.286853636668599,0.371835777537321,-6.17068040490756,Not
C20orf27,-0.0515116138477048,-1.07020043260296,0.286894591693346,0.371838426450782,-6.17077676281765,Not
ACP5,-0.187659595870937,-1.06981036614812,0.287069372890017,0.372011423298656,-6.17118778712536,Not
RAB3GAP1,-0.046327661144753,-1.06971285778421,0.287113075874901,0.372011423298656,-6.17129051159312,Not
GDPD5,-0.0579005715452432,-1.06964195426784,0.287144857498,0.372011423298656,-6.1713652022602,Not
CAPN10,-0.0427171242248496,-1.06938592735181,0.287259638432852,0.372109679390584,-6.17163486392731,Not
